[2023-02-02 14:58:19][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:21][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 14:58:32][error] [8]未定义变量: value[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/model/MarketCoupon.php:136]
[2023-02-02 15:14:35][error] [10500]method not exist:think\db\Query->hiddem[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/topthink/think-orm/src/db/BaseQuery.php:117]
[2023-02-03 16:26:07][error] [0]Class 'app\market\controller\coupon\BaseUserUpgrade' not found[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/market/controller/coupon/Grant.php:52]
[2023-02-04 15:43:09][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:45:12][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 15:51:52][error] [0]Argument 1 passed to trace_file() must be an instance of Exception, instance of Error given, called in /www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/support/command/Queue.php on line 331[/www/wwwroot/cloudskys.cn/ThinkAdmin/vendor/zoujingli/think-library/src/common.php:380]
[2023-02-04 16:22:05][error] [0]syntax error, unexpected ']'[/www/wwwroot/cloudskys.cn/ThinkAdmin/app/data/command/Coupon.php:58]
[2023-04-12 22:04:57][error] [8]未定义数组索引: fee[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:73]
[2023-04-12 22:05:41][error] [8]未定义数组索引: fee[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/OrderService.php:73]
[2023-04-12 22:15:38][error] [8]Trying to access array offset on value of type bool[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Coupon.php:73]
[2023-04-12 22:15:51][error] [8]Trying to access array offset on value of type bool[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Coupon.php:73]
[2023-04-13 13:43:08][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 13:43:13][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 13:43:30][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 14:00:40][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 14:02:34][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 14:06:19][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-13 14:11:02][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 12:10:30][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 12:16:37][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 13:37:19][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 16:29:49][error] [8]Undefined property: app\store\controller\Order::$order_id[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:301]
[2023-04-22 16:30:31][error] [8]Undefined property: app\store\controller\Order::$order[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:303]
[2023-04-22 16:44:13][error] [2]json_decode() expects parameter 1 to be string, array given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:149]
[2023-04-22 16:47:30][error] [2]json_decode() expects parameter 1 to be string, array given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:149]
[2023-04-22 17:01:16][error] [10500]method not exist:think\db\Query->takeAddr[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/topthink/think-orm/src/db/BaseQuery.php:117]
[2023-04-22 17:08:35][error] [2]json_decode() expects parameter 1 to be string, array given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Order.php:142]
[2023-04-22 17:26:07][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 17:27:57][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-22 18:01:18][error] [8]Undefined property: app\store\controller\Order::$processType[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:299]
[2023-04-22 18:02:03][error] [8]Undefined property: app\store\controller\Order::$processType[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:299]
[2023-04-22 18:02:23][error] [8]Indirect modification of overloaded element of app\store\model\Order has no effect[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:301]
[2023-04-22 18:13:13][error] [8]Indirect modification of overloaded element of app\store\model\Order has no effect[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:301]
[2023-04-22 18:13:58][error] [8]Indirect modification of overloaded element of app\store\model\Order has no effect[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/Order.php:302]
[2023-04-22 21:38:45][error] [8]未定义数组索引: goods_code[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/BasketService.php:61]
[2023-04-23 00:01:06][error] [64]Cannot make non static method think\Model::insertData() static in class app\store\service\Commission[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/service/Commission.php:30]
[2023-04-23 20:12:00][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-04-23 20:12:06][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-04-23 20:12:09][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-04-24 14:06:24][error] [0]Call to undefined method app\market\controller\api\auth\Activity::getSafe()[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:75]
[2023-04-24 14:14:06][error] [0]Class 'app\market\controller\api\auth\Storage' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:83]
[2023-04-24 14:15:26][error] [2]md5_file(qrcode@48#jpg): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/zoujingli/think-library/src/Storage.php:138]
[2023-04-24 14:24:45][error] [2]md5_file(qrcode@48#jpg): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/zoujingli/think-library/src/Storage.php:138]
[2023-04-24 14:38:40][error] [8]Undefined property: app\market\controller\api\auth\Activity::$domain[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:86]
[2023-04-24 14:39:30][error] [0]Call to undefined method app\market\controller\api\auth\Activity::delSuffix()[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:86]
[2023-04-24 15:00:02][error] [2]Illegal string offset 'image'[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:42]
[2023-04-24 15:50:50][error] [8]未定义变量: fileName[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:84]
[2023-04-24 15:51:34][error] [0]Object of class app\market\controller\api\auth\Activity could not be converted to string[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:84]
[2023-04-24 15:53:00][error] [0]Class 'app\market\controller\api\auth\Cache' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:85]
[2023-04-24 15:54:01][error] [0]Class 'app\market\controller\api\auth\Qrcode' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:87]
[2023-04-24 15:56:02][error] [0]Missing Config -- [appid][/www/wwwroot/uexwash.com/ThinkAdmin/vendor/zoujingli/wechat-developer/WeChat/Contracts/BasicWeChat.php:70]
[2023-04-24 15:57:29][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-24 16:01:32][error] [0]Missing Config -- [appsecret][/www/wwwroot/uexwash.com/ThinkAdmin/vendor/zoujingli/wechat-developer/WeChat/Contracts/BasicWeChat.php:73]
[2023-04-24 16:02:28][error] [41030]invalid page rid: 64463794-4c4a6303-483fb66f[/www/wwwroot/uexwash.com/ThinkAdmin/vendor/zoujingli/wechat-developer/WeChat/Contracts/Tools.php:269]
[2023-04-24 16:16:43][error] [0]Call to undefined method app\market\controller\api\auth\Activity::getType()[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:90]
[2023-04-24 16:24:45][error] [0]Class 'app\market\controller\api\auth\LocalStorage' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:90]
[2023-04-24 17:44:59][error] [0]Using $this when not in object context[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/UserAdminService.php:150]
[2023-04-24 17:49:36][error] [0]Class 'app\data\service\Qrcode' not found[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/UserAdminService.php:156]
[2023-04-24 17:50:07][error] [8]未定义变量: data[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/UserAdminService.php:157]
[2023-04-24 17:51:05][error] [0]Using $this when not in object context[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/service/UserAdminService.php:156]
[2023-04-24 18:19:18][error] [0]Call to undefined method think\App::getPublicPath()[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:23]
[2023-04-24 18:19:39][error] [2]imagecreatefrompng() expects parameter 1 to be a valid path, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:43]
[2023-04-24 18:21:21][error] [2]imagecopymerge() expects parameter 1 to be resource, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:48]
[2023-04-24 21:10:45][error] [2]imagecopymerge() expects parameter 1 to be resource, string given[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:48]
[2023-04-24 21:17:10][error] [2]imagecreatefromjpeg(): gd-jpeg: JPEG library reports unrecoverable error: Not a JPEG file: starts with 0x52 0x49[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:32]
[2023-04-24 21:17:46][error] [2]imagecreatefromjpeg(): gd-jpeg: JPEG library reports unrecoverable error: Not a JPEG file: starts with 0x52 0x49[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:32]
[2023-04-24 21:20:10][error] [8]未定义变量: bg_image[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:53]
[2023-04-24 21:20:49][error] [2]imagejpeg(/www/wwwroot/uexwash.com/ThinkAdmin//public/wechat/share_poster48.png): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:53]
[2023-04-24 21:21:14][error] [2]imagejpeg(/www/wwwroot/uexwash.com/ThinkAdmin//public/wechat/share_poster/48.png): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:53]
[2023-04-24 21:21:50][error] [2]imagejpeg(/www/wwwroot/uexwash.com/ThinkAdmin//public/upload/wechat/share_poster/48.png): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:53]
[2023-04-24 21:22:09][error] [2]imagejpeg(/www/wwwroot/uexwash.com/ThinkAdmin/public/upload/wechat/share_poster/48.png): failed to open stream: No such file or directory[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:53]
[2023-04-24 21:28:30][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-04-24 21:29:25][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-24 21:44:58][error] [2]getimagesize() expects parameter 1 to be string, resource given[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:48]
[2023-04-24 21:45:39][error] [2]getimagesize(): Invalid path[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:46]
[2023-04-24 21:53:52][error] [8]未定义变量: newImage[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/controller/api/auth/Activity.php:62]
[2023-04-24 22:30:53][error] [0]Using $this when not in object context[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/service/PosterService.php:63]
[2023-04-24 22:52:36][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-25 11:02:36][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-04-25 17:42:19][error] [2]imagejpeg(/www/wwwroot/uexwash.com/ThinkAdmin/public/upload/wechat/share_poster/48.png): failed to open stream: Permission denied[/www/wwwroot/uexwash.com/ThinkAdmin/app/market/service/PosterService.php:58]
[2023-04-25 17:49:30][error] [8]未定义数组索引: [/www/wwwroot/uexwash.com/ThinkAdmin/app/project/model/Project.php:78]
[2023-05-01 12:28:49][error] [8]Trying to access array offset on value of type null[/www/wwwroot/uexwash.com/ThinkAdmin/app/data/controller/total/Portal.php:30]
[2023-05-07 20:52:37][error] [2]array_key_first() expects parameter 1 to be array, bool given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:239]
[2023-05-07 20:52:41][error] [2]array_key_first() expects parameter 1 to be array, bool given[/www/wwwroot/uexwash.com/ThinkAdmin/app/store/controller/api/auth/Basket.php:239]
